transaction_id,customer_id,timestamp,amount,transaction_type,merchant_category,location,device_type,account_age_days,transaction_frequency,previous_transaction_amount,distance_from_usual_location,is_fraud
TXN-100512,CUST-1138,2025-01-04 17:51:03,762.66,Online,Utilities & Bills,Jaipur,Trusted Mobile App (iOS),587,1,1124.94,14.43,0
TXN-100481,CUST-1041,2025-01-04 18:22:14,1514.86,Online,Utilities & Bills,Hyderabad,Desktop Web Browser,1179,2,1165.3,4.63,0
TXN-100973,CUST-1009,2025-01-04 18:53:31,2286.66,UPI Transfer,Dining & Food,Jaipur,Trusted Mobile App (Android),481,3,1290.74,14.85,0
TXN-100969,CUST-1167,2025-01-04 20:06:10,531.76,POS / In-Store,Healthcare & Medical,Hyderabad,Trusted Mobile App (iOS),702,3,1239.1,13.66,0
TXN-101087,CUST-1117,2025-01-04 20:16:32,566.79,Online,Dining & Food,Hyderabad,Trusted Mobile App (Android),275,1,330.99,12.95,0
TXN-100794,CUST-1151,2025-01-05 08:59:19,158.63,UPI Transfer,Dining & Food,Kolkata,Mobile Web Browser,1161,2,480.35,17.6,0
TXN-101088,CUST-1111,2025-01-05 09:08:43,308.4,UPI Transfer,Utilities & Bills,Mumbai,Trusted Mobile App (iOS),1226,1,473.34,9.76,0
TXN-100978,CUST-1098,2025-01-05 11:29:33,961.28,POS / In-Store,Dining & Food,Jaipur,Trusted Mobile App (iOS),133,2,548.34,14.11,0
TXN-100282,CUST-1016,2025-01-05 11:49:17,929.95,Online,Utilities & Bills,Kolkata,Desktop Web Browser,571,3,858.17,9.71,0
TXN-101079,CUST-1037,2025-01-05 18:21:06,1123.25,Online,Utilities & Bills,Kolkata,Trusted Mobile App (iOS),674,1,379.79,45.89,0
TXN-100449,CUST-1050,2025-01-05 18:46:41,650.7,UPI Transfer,Utilities & Bills,Pune,Desktop Web Browser,988,3,940.26,16.23,0
TXN-100368,CUST-1073,2025-01-05 19:08:13,618.14,UPI Transfer,Healthcare & Medical,Hyderabad,Desktop Web Browser,668,1,903.45,7.06,0
TXN-101191,CUST-1106,2025-01-06 02:08:27,89385.61,ATM Withdrawal,Electronics & Gadgets,Kochi,Mobile Web Browser,1499,11,1095.07,849.2,1
TXN-100212,CUST-1141,2025-01-06 05:26:17,1098.6,UPI Transfer,Grocery & Supermarkets,Chennai,Desktop Web Browser,1030,2,1568.1,12.9,0
TXN-100936,CUST-1041,2025-01-06 11:05:32,2322.78,UPI Transfer,Dining & Food,Hyderabad,Desktop Web Browser,1179,1,1065.31,0.72,0
TXN-100341,CUST-1157,2025-01-06 11:30:36,911.8,Online,Utilities & Bills,Delhi,Desktop Web Browser,346,3,1005.98,68.82,0
TXN-101058,CUST-1015,2025-01-06 13:34:03,722.85,Online,Healthcare & Medical,Pune,Trusted Mobile App (iOS),765,1,975.69,7.14,0
TXN-100139,CUST-1164,2025-01-06 16:41:33,135.27,UPI Transfer,Utilities & Bills,Ahmedabad,Trusted Mobile App (iOS),438,2,309.29,33.47,0
TXN-100644,CUST-1150,2025-01-06 17:24:44,405.75,UPI Transfer,Grocery & Supermarkets,Jaipur,Trusted Mobile App (iOS),1739,3,535.13,6.54,0
TXN-101008,CUST-1069,2025-01-06 21:22:17,1135.59,UPI Transfer,Dining & Food,Bengaluru,Trusted Mobile App (iOS),1381,1,727.65,16.72,0
TXN-101184,CUST-1100,2025-01-07 01:40:22,105087.76,Online,Crypto & Digital Assets,Jaipur,New Emulated Device,824,10,627.22,529.77,1
TXN-101026,CUST-1057,2025-01-07 18:15:04,659.26,Online,Utilities & Bills,Chennai,Desktop Web Browser,1590,2,520.76,11.65,0
TXN-100077,CUST-1165,2025-01-07 22:54:21,307.59,UPI Transfer,Grocery & Supermarkets,Ahmedabad,Trusted Mobile App (Android),655,1,408.54,12.51,0
TXN-101024,CUST-1117,2025-01-08 10:03:18,445.13,Online,Grocery & Supermarkets,Hyderabad,Trusted Mobile App (Android),275,2,213.97,0.59,0
TXN-100334,CUST-1042,2025-01-08 13:44:38,1607.76,Online,Grocery & Supermarkets,Kolkata,Trusted Mobile App (Android),1559,3,1561.29,32.9,0
TXN-100260,CUST-1133,2025-01-09 22:02:33,434.67,UPI Transfer,Utilities & Bills,Chennai,Desktop Web Browser,1682,1,444.63,8.64,0
TXN-100351,CUST-1107,2025-01-10 00:42:26,2232.3,UPI Transfer,Healthcare & Medical,Ahmedabad,Trusted Mobile App (iOS),418,3,1450.79,10.8,0
TXN-100330,CUST-1160,2025-01-10 08:42:53,352.21,Online,Healthcare & Medical,Bengaluru,Desktop Web Browser,710,2,417.79,15.13,0
TXN-100810,CUST-1179,2025-01-10 10:24:33,581.81,Online,Healthcare & Medical,Mumbai,Desktop Web Browser,923,1,267.38,8.27,0
TXN-100088,CUST-1159,2025-01-10 15:28:36,182.62,UPI Transfer,Dining & Food,Bengaluru,Trusted Mobile App (Android),80,3,150.0,9.0,0
TXN-100568,CUST-1162,2025-01-10 16:49:16,225.73,POS / In-Store,Grocery & Supermarkets,Hyderabad,Trusted Mobile App (Android),356,1,248.06,2.2,0
TXN-100345,CUST-1072,2025-01-10 19:25:04,851.17,POS / In-Store,Healthcare & Medical,Pune,Trusted Mobile App (iOS),1134,1,623.75,1.88,0
TXN-100192,CUST-1172,2025-01-10 20:08:36,1343.9,Online,Dining & Food,Delhi,Trusted Mobile App (Android),395,3,536.07,4.55,0
TXN-100288,CUST-1001,2025-01-10 20:10:00,854.04,POS / In-Store,Healthcare & Medical,Delhi,Trusted Mobile App (iOS),1548,1,457.5,9.13,0
TXN-100994,CUST-1051,2025-01-10 22:02:52,430.68,POS / In-Store,Utilities & Bills,Pune,Trusted Mobile App (Android),1163,3,679.65,26.56,0
TXN-100521,CUST-1114,2025-01-10 22:57:04,965.38,UPI Transfer,Healthcare & Medical,Jaipur,Trusted Mobile App (iOS),1773,1,1793.71,2.35,0
TXN-100098,CUST-1152,2025-01-11 09:19:51,1002.6,UPI Transfer,Grocery & Supermarkets,Bengaluru,Trusted Mobile App (Android),291,3,853.28,1.16,0
TXN-100321,CUST-1121,2025-01-11 09:30:09,869.95,UPI Transfer,Utilities & Bills,Kochi,Desktop Web Browser,1100,2,1055.03,9.26,0
TXN-101054,CUST-1159,2025-01-11 10:37:59,175.45,Online,Grocery & Supermarkets,Bengaluru,Trusted Mobile App (Android),80,2,159.19,16.55,0
TXN-100394,CUST-1038,2025-01-11 12:33:07,401.3,POS / In-Store,Utilities & Bills,Kochi,Desktop Web Browser,1052,1,567.55,73.31,0
TXN-100090,CUST-1154,2025-01-11 16:13:08,2799.35,Online,Grocery & Supermarkets,Mumbai,Trusted Mobile App (Android),460,2,1542.66,13.87,0
TXN-100407,CUST-1153,2025-01-12 03:47:49,2351.09,Online,Utilities & Bills,Mumbai,Trusted Mobile App (Android),776,1,2397.35,11.71,0
TXN-100448,CUST-1016,2025-01-12 11:44:20,490.37,UPI Transfer,Utilities & Bills,Kolkata,Desktop Web Browser,571,2,929.95,2.38,0
TXN-100181,CUST-1071,2025-01-12 12:40:59,524.01,UPI Transfer,Healthcare & Medical,Chennai,Desktop Web Browser,1272,3,709.14,10.23,0
TXN-100838,CUST-1052,2025-01-12 13:16:34,1020.78,POS / In-Store,Dining & Food,Pune,Trusted Mobile App (iOS),1506,1,573.86,44.24,0
TXN-100082,CUST-1143,2025-01-12 17:42:53,201.02,UPI Transfer,Grocery & Supermarkets,Pune,Trusted Mobile App (Android),120,2,189.28,6.69,0
TXN-100744,CUST-1069,2025-01-12 20:04:55,435.83,Online,Utilities & Bills,Bengaluru,Trusted Mobile App (iOS),1381,3,1028.35,7.63,0
TXN-100625,CUST-1012,2025-01-13 07:48:06,1758.01,POS / In-Store,Dining & Food,Pune,Trusted Mobile App (Android),599,1,1651.55,2.67,0
TXN-100867,CUST-1084,2025-01-13 12:25:24,889.84,POS / In-Store,Healthcare & Medical,Ahmedabad,Trusted Mobile App (iOS),1134,1,748.63,0.85,0
TXN-100525,CUST-1008,2025-01-13 18:30:26,894.66,POS / In-Store,Dining & Food,Jaipur,Trusted Mobile App (iOS),1496,3,1630.8,3.49,0
TXN-101053,CUST-1092,2025-01-14 12:18:59,748.49,POS / In-Store,Utilities & Bills,Delhi,Trusted Mobile App (iOS),854,2,1022.56,10.57,0
TXN-101103,CUST-1112,2025-01-14 13:45:36,581.13,UPI Transfer,Dining & Food,Ahmedabad,Desktop Web Browser,1776,3,2022.9,7.82,0
TXN-100037,CUST-1117,2025-01-14 15:50:18,339.38,Online,Healthcare & Medical,Hyderabad,Trusted Mobile App (Android),275,1,471.54,10.82,0
TXN-100817,CUST-1124,2025-01-14 21:24:08,597.99,POS / In-Store,Grocery & Supermarkets,Pune,Trusted Mobile App (iOS),1405,1,446.86,13.48,0
TXN-100033,CUST-1126,2025-01-15 08:09:52,976.9,Online,Grocery & Supermarkets,Delhi,Trusted Mobile App (iOS),968,3,1359.11,10.35,0
TXN-101056,CUST-1127,2025-01-15 08:22:38,1123.03,Online,Healthcare & Medical,Pune,Desktop Web Browser,234,1,762.08,52.9,0
TXN-100761,CUST-1109,2025-01-15 10:55:02,954.93,POS / In-Store,Grocery & Supermarkets,Kochi,Desktop Web Browser,1140,1,1430.09,6.26,0
TXN-100065,CUST-1120,2025-01-15 14:55:13,370.94,POS / In-Store,Utilities & Bills,Delhi,Trusted Mobile App (Android),1376,1,356.73,12.3,0
TXN-100134,CUST-1148,2025-01-15 17:41:11,715.49,Online,Dining & Food,Jaipur,Trusted Mobile App (iOS),259,1,1242.66,8.65,0
TXN-101090,CUST-1012,2025-01-15 18:28:42,992.62,UPI Transfer,Utilities & Bills,Pune,Trusted Mobile App (Android),599,2,872.13,11.54,0
TXN-100290,CUST-1027,2025-01-15 19:10:56,847.17,Online,Utilities & Bills,Kolkata,Trusted Mobile App (iOS),1402,3,832.42,10.07,0
TXN-100036,CUST-1142,2025-01-15 20:28:39,427.58,UPI Transfer,Utilities & Bills,Chennai,Trusted Mobile App (iOS),219,3,535.73,8.72,0
TXN-101177,CUST-1132,2025-01-16 03:59:15,275362.62,Online,Electronics & Gadgets,Chennai,Unknown Device,1378,9,921.72,428.45,1
TXN-101178,CUST-1168,2025-01-16 04:07:12,219530.95,ATM Withdrawal,Electronics & Gadgets,Hyderabad,New Emulated Device,1525,8,1165.36,536.75,1
TXN-100298,CUST-1077,2025-01-16 08:32:25,295.77,POS / In-Store,Dining & Food,Hyderabad,Trusted Mobile App (iOS),722,1,448.26,9.54,0
TXN-100752,CUST-1138,2025-01-16 09:34:50,1056.15,POS / In-Store,Grocery & Supermarkets,Jaipur,Trusted Mobile App (iOS),587,2,762.66,15.06,0
TXN-100631,CUST-1011,2025-01-16 10:24:11,502.21,UPI Transfer,Dining & Food,Mumbai,Trusted Mobile App (iOS),1459,3,429.06,11.01,0
TXN-100876,CUST-1064,2025-01-16 10:43:26,633.7,UPI Transfer,Utilities & Bills,Delhi,Trusted Mobile App (Android),1733,2,1046.48,1.65,0
TXN-100124,CUST-1109,2025-01-16 12:34:35,1452.49,UPI Transfer,Utilities & Bills,Kochi,Desktop Web Browser,1140,2,1103.91,2.3,0
TXN-101078,CUST-1131,2025-01-16 17:36:39,1066.58,POS / In-Store,Healthcare & Medical,Kolkata,Trusted Mobile App (Android),353,2,1363.03,14.9,0
TXN-100729,CUST-1115,2025-01-16 19:37:42,1198.26,POS / In-Store,Healthcare & Medical,Bengaluru,Trusted Mobile App (iOS),1248,3,1446.33,14.13,0
TXN-100057,CUST-1045,2025-01-16 19:39:09,954.97,Online,Healthcare & Medical,Bengaluru,Desktop Web Browser,1040,3,1293.38,9.21,0
TXN-100203,CUST-1019,2025-01-16 19:45:29,619.92,UPI Transfer,Grocery & Supermarkets,Delhi,Desktop Web Browser,630,1,758.17,3.2,0
TXN-101175,CUST-1102,2025-01-17 01:08:12,103427.28,Wire Transfer,Luxury Goods & Jewelry,Bengaluru,New Emulated Device,279,12,1726.16,582.03,1
TXN-100738,CUST-1144,2025-01-17 08:36:14,730.39,Online,Grocery & Supermarkets,Mumbai,Trusted Mobile App (Android),1609,3,1631.63,13.63,0
TXN-100251,CUST-1103,2025-01-17 11:17:29,786.83,POS / In-Store,Utilities & Bills,Pune,Trusted Mobile App (Android),829,2,546.02,1.88,0
TXN-100554,CUST-1031,2025-01-17 11:24:22,1140.83,Online,Grocery & Supermarkets,Hyderabad,Trusted Mobile App (iOS),976,3,1068.55,16.25,0
TXN-100671,CUST-1051,2025-01-17 12:25:39,404.65,Online,Grocery & Supermarkets,Jaipur,Trusted Mobile App (Android),1163,1,487.29,17.03,0
TXN-100839,CUST-1076,2025-01-17 15:04:25,298.95,POS / In-Store,Grocery & Supermarkets,Ahmedabad,Trusted Mobile App (iOS),537,1,286.19,10.75,0
TXN-100246,CUST-1166,2025-01-17 16:49:38,797.59,UPI Transfer,Dining & Food,Mumbai,Trusted Mobile App (iOS),78,3,848.24,66.63,0
TXN-100224,CUST-1152,2025-01-17 17:07:22,1298.98,Online,Healthcare & Medical,Bengaluru,Trusted Mobile App (Android),291,2,1002.6,2.55,0
TXN-100723,CUST-1078,2025-01-17 17:24:39,574.17,POS / In-Store,Utilities & Bills,Mumbai,Desktop Web Browser,1164,1,565.51,13.45,0
TXN-100241,CUST-1168,2025-01-18 07:13:08,235.27,POS / In-Store,Healthcare & Medical,Chennai,Trusted Mobile App (iOS),1613,1,928.07,2.82,0
TXN-100205,CUST-1007,2025-01-18 09:38:14,612.41,UPI Transfer,Healthcare & Medical,Jaipur,Desktop Web Browser,84,2,445.23,6.18,0
TXN-100406,CUST-1112,2025-01-18 14:23:55,2022.9,UPI Transfer,Utilities & Bills,Ahmedabad,Desktop Web Browser,1776,3,844.43,1.16,0
TXN-101134,CUST-1056,2025-01-18 17:40:01,2483.16,Online,Utilities & Bills,Bengaluru,Trusted Mobile App (Android),36,1,1259.48,3.01,0
TXN-100532,CUST-1089,2025-01-18 19:54:34,1002.67,POS / In-Store,Grocery & Supermarkets,Pune,Trusted Mobile App (Android),897,1,1157.45,5.65,0
TXN-100042,CUST-1126,2025-01-18 20:21:13,1491.3,UPI Transfer,Healthcare & Medical,Delhi,Trusted Mobile App (iOS),968,2,976.9,2.33,0
TXN-100480,CUST-1137,2025-01-18 21:35:21,765.64,UPI Transfer,Healthcare & Medical,Mumbai,Desktop Web Browser,1550,2,885.83,22.19,0
TXN-100977,CUST-1024,2025-01-19 07:40:53,930.94,POS / In-Store,Grocery & Supermarkets,Hyderabad,Trusted Mobile App (iOS),808,3,595.73,3.18,0
TXN-100337,CUST-1030,2025-01-19 08:00:29,1190.14,UPI Transfer,Healthcare & Medical,Bengaluru,Desktop Web Browser,1523,3,686.01,12.11,0
TXN-100529,CUST-1143,2025-01-19 12:19:00,126.67,POS / In-Store,Healthcare & Medical,Delhi,Trusted Mobile App (Android),120,2,97.4,52.9,0
TXN-100692,CUST-1171,2025-01-19 13:31:43,648.83,POS / In-Store,Healthcare & Medical,Jaipur,Trusted Mobile App (Android),86,1,1655.58,7.29,0
TXN-100264,CUST-1072,2025-01-19 14:57:08,623.75,UPI Transfer,Grocery & Supermarkets,Pune,Trusted Mobile App (iOS),1134,3,1977.23,7.73,0
TXN-100142,CUST-1037,2025-01-19 19:55:30,619.51,Online,Utilities & Bills,Kochi,Desktop Web Browser,674,3,473.93,4.84,0
TXN-101033,CUST-1153,2025-01-19 22:44:45,1690.65,POS / In-Store,Grocery & Supermarkets,Mumbai,Trusted Mobile App (Android),776,3,3985.94,1.57,0
TXN-101013,CUST-1001,2025-01-19 22:47:07,675.19,UPI Transfer,Grocery & Supermarkets,Delhi,Trusted Mobile App (iOS),1548,1,804.97,16.37,0
TXN-101156,CUST-1087,2025-01-20 02:58:06,197252.11,ATM Withdrawal,Crypto & Digital Assets,Kolkata,New Emulated Device,363,5,292.51,343.58,1
TXN-100919,CUST-1104,2025-01-20 11:46:24,646.15,UPI Transfer,Grocery & Supermarkets,Chennai,Trusted Mobile App (Android),614,1,956.24,0.71,0
TXN-100890,CUST-1003,2025-01-20 13:05:05,786.43,UPI Transfer,Grocery & Supermarkets,Bengaluru,Desktop Web Browser,239,1,582.05,16.22,0
TXN-100620,CUST-1042,2025-01-20 14:53:06,1179.94,POS / In-Store,Grocery & Supermarkets,Jaipur,Trusted Mobile App (Android),1559,2,1687.33,16.2,0
TXN-101012,CUST-1101,2025-01-20 15:31:43,770.56,UPI Transfer,Utilities & Bills,Ahmedabad,Trusted Mobile App (Android),467,3,1281.5,14.25,0
TXN-100070,CUST-1168,2025-01-20 20:17:27,928.07,Online,Utilities & Bills,Chennai,Trusted Mobile App (iOS),1613,1,632.32,6.98,0
TXN-100728,CUST-1117,2025-01-20 20:53:23,241.91,Online,Healthcare & Medical,Hyderabad,Trusted Mobile App (Android),275,1,311.41,2.11,0
TXN-100286,CUST-1145,2025-01-21 05:11:19,347.1,UPI Transfer,Dining & Food,Bengaluru,Desktop Web Browser,566,3,1212.35,13.54,0
TXN-100895,CUST-1029,2025-01-21 11:09:19,660.5,Online,Utilities & Bills,Delhi,Desktop Web Browser,1330,2,189.6,0.74,0
TXN-100350,CUST-1105,2025-01-21 13:12:36,486.82,Online,Utilities & Bills,Pune,Desktop Web Browser,1526,1,924.91,15.41,0
TXN-100216,CUST-1111,2025-01-21 15:14:14,546.23,POS / In-Store,Dining & Food,Mumbai,Trusted Mobile App (iOS),1226,2,204.61,9.58,0
TXN-100402,CUST-1093,2025-01-21 15:16:49,670.34,UPI Transfer,Healthcare & Medical,Kolkata,Trusted Mobile App (iOS),539,1,814.02,7.91,0
TXN-100518,CUST-1012,2025-01-21 16:01:38,1651.55,UPI Transfer,Dining & Food,Pune,Trusted Mobile App (Android),599,1,851.26,5.96,0
TXN-100243,CUST-1027,2025-01-21 16:08:14,933.8,POS / In-Store,Dining & Food,Kolkata,Trusted Mobile App (iOS),1402,1,741.32,14.73,0
TXN-100020,CUST-1080,2025-01-21 16:36:36,1899.56,POS / In-Store,Dining & Food,Mumbai,Trusted Mobile App (iOS),1479,1,822.56,17.27,0
TXN-101005,CUST-1125,2025-01-21 17:48:01,2127.36,Online,Dining & Food,Ahmedabad,Trusted Mobile App (Android),677,1,3734.91,56.04,0
TXN-101036,CUST-1053,2025-01-21 21:25:37,1362.51,Online,Dining & Food,Delhi,Desktop Web Browser,1129,3,1127.7,2.63,0
TXN-101187,CUST-1102,2025-01-22 03:11:09,96301.76,Wire Transfer,Electronics & Gadgets,Bengaluru,Mobile Web Browser,322,11,1726.16,679.82,1
TXN-101195,CUST-1119,2025-01-22 03:55:49,162550.51,Online,Crypto & Digital Assets,Bengaluru,Mobile Web Browser,1211,5,1364.81,298.75,1
TXN-100495,CUST-1129,2025-01-22 11:25:04,1055.51,POS / In-Store,Dining & Food,Jaipur,Trusted Mobile App (Android),301,2,1587.72,8.39,0
TXN-100229,CUST-1131,2025-01-22 15:49:05,1262.62,Online,Healthcare & Medical,Kolkata,Trusted Mobile App (Android),353,3,1173.52,17.84,0
TXN-100583,CUST-1035,2025-01-22 21:26:24,1698.39,POS / In-Store,Dining & Food,Mumbai,Trusted Mobile App (Android),851,3,1047.27,6.51,0
TXN-100756,CUST-1102,2025-01-22 22:10:53,853.48,POS / In-Store,Dining & Food,Pune,Trusted Mobile App (iOS),367,1,1997.18,12.05,0
TXN-100967,CUST-1086,2025-01-23 00:23:20,558.01,Online,Healthcare & Medical,Kochi,Trusted Mobile App (Android),527,2,272.34,7.03,0
TXN-101066,CUST-1117,2025-01-23 08:17:26,330.99,Online,Grocery & Supermarkets,Hyderabad,Trusted Mobile App (Android),275,2,445.13,7.22,0
TXN-100253,CUST-1112,2025-01-23 08:19:11,844.43,Online,Dining & Food,Ahmedabad,Desktop Web Browser,1776,3,1026.29,12.02,0
TXN-100068,CUST-1105,2025-01-23 08:19:57,924.91,Online,Healthcare & Medical,Delhi,Desktop Web Browser,1526,2,754.16,25.35,0
TXN-101011,CUST-1057,2025-01-23 08:36:52,520.76,Online,Healthcare & Medical,Chennai,Desktop Web Browser,1590,2,305.49,1.65,0
TXN-101099,CUST-1172,2025-01-23 14:45:18,1740.71,Online,Utilities & Bills,Delhi,Trusted Mobile App (Android),395,1,1357.41,13.52,0
TXN-100865,CUST-1031,2025-01-23 22:41:27,1198.52,POS / In-Store,Healthcare & Medical,Hyderabad,Trusted Mobile App (iOS),976,2,1773.19,9.42,0
TXN-100779,CUST-1017,2025-01-24 11:50:08,486.58,UPI Transfer,Healthcare & Medical,Mumbai,Desktop Web Browser,970,3,546.11,9.82,0
TXN-100905,CUST-1155,2025-01-24 13:12:30,855.7,POS / In-Store,Utilities & Bills,Hyderabad,Desktop Web Browser,240,2,1399.32,16.7,0
TXN-100132,CUST-1058,2025-01-24 13:35:24,674.35,UPI Transfer,Utilities & Bills,Bengaluru,Desktop Web Browser,247,2,830.63,4.64,0
TXN-100660,CUST-1154,2025-01-24 17:21:04,1786.76,POS / In-Store,Dining & Food,Mumbai,Trusted Mobile App (Android),460,2,910.08,13.4,0
TXN-100571,CUST-1017,2025-01-24 20:10:53,546.11,POS / In-Store,Grocery & Supermarkets,Mumbai,Desktop Web Browser,970,1,228.52,10.18,0
TXN-100716,CUST-1036,2025-01-24 21:26:40,1519.59,UPI Transfer,Utilities & Bills,Chennai,Trusted Mobile App (iOS),462,2,1428.97,0.62,0
TXN-100759,CUST-1071,2025-01-24 21:31:44,1122.78,Online,Grocery & Supermarkets,Chennai,Desktop Web Browser,1272,2,570.26,13.78,0
TXN-100331,CUST-1098,2025-01-24 22:44:41,681.58,UPI Transfer,Healthcare & Medical,Jaipur,Trusted Mobile App (iOS),133,3,970.77,12.67,0
TXN-100894,CUST-1069,2025-01-24 22:51:44,1021.27,UPI Transfer,Healthcare & Medical,Bengaluru,Trusted Mobile App (iOS),1381,1,435.83,2.73,0
TXN-100726,CUST-1167,2025-01-25 07:29:34,546.75,POS / In-Store,Dining & Food,Hyderabad,Trusted Mobile App (Android),702,2,669.19,4.63,0
TXN-100031,CUST-1137,2025-01-25 08:35:09,885.83,UPI Transfer,Grocery & Supermarkets,Delhi,Trusted Mobile App (iOS),1550,1,369.0,17.02,0
TXN-100757,CUST-1151,2025-01-25 11:16:17,480.35,UPI Transfer,Dining & Food,Hyderabad,Desktop Web Browser,1161,3,636.8,68.46,0
TXN-100880,CUST-1152,2025-01-25 11:42:46,679.87,Online,Utilities & Bills,Bengaluru,Trusted Mobile App (Android),291,3,1298.98,7.13,0
TXN-100685,CUST-1038,2025-01-25 13:55:13,605.93,UPI Transfer,Dining & Food,Hyderabad,Desktop Web Browser,1052,3,384.21,15.11,0
TXN-100430,CUST-1006,2025-01-25 15:47:41,599.47,Online,Grocery & Supermarkets,Delhi,Trusted Mobile App (iOS),506,1,1111.96,1.9,0
TXN-100870,CUST-1022,2025-01-25 18:34:26,354.3,Online,Utilities & Bills,Mumbai,Desktop Web Browser,496,1,353.02,17.6,0
TXN-100769,CUST-1016,2025-01-25 20:32:07,868.33,Online,Dining & Food,Kolkata,Desktop Web Browser,571,2,1339.66,37.12,0
TXN-100971,CUST-1121,2025-01-25 21:26:06,747.25,UPI Transfer,Grocery & Supermarkets,Kochi,Desktop Web Browser,1100,2,395.25,11.79,0
TXN-101143,CUST-1046,2025-01-26 01:26:30,249664.61,ATM Withdrawal,Crypto & Digital Assets,Bengaluru,Mobile Web Browser,1781,10,1519.6,160.92,1
TXN-100751,CUST-1178,2025-01-26 07:38:25,751.39,UPI Transfer,Healthcare & Medical,Kochi,Trusted Mobile App (iOS),551,2,1243.13,16.28,0
TXN-100689,CUST-1146,2025-01-26 08:51:32,671.89,Online,Healthcare & Medical,Bengaluru,Desktop Web Browser,934,1,1236.87,6.16,0
TXN-100133,CUST-1142,2025-01-26 09:04:39,1027.7,POS / In-Store,Healthcare & Medical,Chennai,Trusted Mobile App (iOS),219,2,759.42,17.99,0
TXN-100945,CUST-1092,2025-01-26 10:21:32,1022.56,Online,Grocery & Supermarkets,Delhi,Trusted Mobile App (iOS),854,3,732.16,13.48,0
TXN-100045,CUST-1141,2025-01-26 10:33:57,609.27,POS / In-Store,Dining & Food,Chennai,Desktop Web Browser,1030,3,812.11,12.72,0
